authority_id,key,address_components_long_name,address_components_short_name,address_components_types_1,address_components_types_2,address_components_types_3,formatted_address,location_type,viewport_northeast_lat,viewport_northeast_lng,lat,lng,bounds_northeast_lat,bounds_northeast_lng,bounds_southwest_lat,bounds_southwest_lng,place_id,compound_code,global_code,type_1,type_2,type_3,type_4,partial_match
105,results,Ravensburg,Ravensburg,locality,political,NA,"Gartenstraße 107, 88212 Ravensburg, Germany",ROOFTOP,47.79597148029149,9.625510980291502,47.79327351970849,9.622813019708497,NA,NA,NA,NA,ChIJHeJoSQevm0cRDmXF2QKToEQ,"QJVF+RM Ravensburg, Germany",8FVFQJVF+RM,street_address,NA,NA,NA,NA
105,results,Ravensburg,RV,administrative_area_level_3,political,NA,"Gartenstraße 107, 88212 Ravensburg, Germany",ROOFTOP,47.79597148029149,9.625510980291502,47.79327351970849,9.622813019708497,NA,NA,NA,NA,ChIJHeJoSQevm0cRDmXF2QKToEQ,"QJVF+RM Ravensburg, Germany",8FVFQJVF+RM,street_address,NA,NA,NA,NA
105,results,Tübingen,TÜ,administrative_area_level_2,political,NA,"Gartenstraße 107, 88212 Ravensburg, Germany",ROOFTOP,47.79597148029149,9.625510980291502,47.79327351970849,9.622813019708497,NA,NA,NA,NA,ChIJHeJoSQevm0cRDmXF2QKToEQ,"QJVF+RM Ravensburg, Germany",8FVFQJVF+RM,street_address,NA,NA,NA,NA
105,results,Baden-Württemberg,BW,administrative_area_level_1,political,NA,"Gartenstraße 107, 88212 Ravensburg, Germany",ROOFTOP,47.79597148029149,9.625510980291502,47.79327351970849,9.622813019708497,NA,NA,NA,NA,ChIJHeJoSQevm0cRDmXF2QKToEQ,"QJVF+RM Ravensburg, Germany",8FVFQJVF+RM,street_address,NA,NA,NA,NA
105,results,Germany,DE,country,political,NA,"Gartenstraße 107, 88212 Ravensburg, Germany",ROOFTOP,47.79597148029149,9.625510980291502,47.79327351970849,9.622813019708497,NA,NA,NA,NA,ChIJHeJoSQevm0cRDmXF2QKToEQ,"QJVF+RM Ravensburg, Germany",8FVFQJVF+RM,street_address,NA,NA,NA,NA
105,results,88212,88212,postal_code,NA,NA,"Gartenstraße 107, 88212 Ravensburg, Germany",ROOFTOP,47.79597148029149,9.625510980291502,47.79327351970849,9.622813019708497,NA,NA,NA,NA,ChIJHeJoSQevm0cRDmXF2QKToEQ,"QJVF+RM Ravensburg, Germany",8FVFQJVF+RM,street_address,NA,NA,NA,NA
106,results,12,12,street_number,NA,NA,"Hohenzollernstraße 12, 72488 Sigmaringen, Germany",ROOFTOP,48.0934988802915,9.218020380291502,48.0908009197085,9.215322419708498,NA,NA,NA,NA,ChIJVwqOUoo-mkcRhHSY3mYnwhA,"36R8+VM Sigmaringen, Germany",8FWF36R8+VM,street_address,NA,NA,NA,NA
106,results,Hohenzollernstraße,Hohenzollernstraße,route,NA,NA,"Hohenzollernstraße 12, 72488 Sigmaringen, Germany",ROOFTOP,48.0934988802915,9.218020380291502,48.0908009197085,9.215322419708498,NA,NA,NA,NA,ChIJVwqOUoo-mkcRhHSY3mYnwhA,"36R8+VM Sigmaringen, Germany",8FWF36R8+VM,street_address,NA,NA,NA,NA
106,results,Sigmaringen,Sigmaringen,locality,political,NA,"Hohenzollernstraße 12, 72488 Sigmaringen, Germany",ROOFTOP,48.0934988802915,9.218020380291502,48.0908009197085,9.215322419708498,NA,NA,NA,NA,ChIJVwqOUoo-mkcRhHSY3mYnwhA,"36R8+VM Sigmaringen, Germany",8FWF36R8+VM,street_address,NA,NA,NA,NA
106,results,Sigmaringen,SIG,administrative_area_level_3,political,NA,"Hohenzollernstraße 12, 72488 Sigmaringen, Germany",ROOFTOP,48.0934988802915,9.218020380291502,48.0908009197085,9.215322419708498,NA,NA,NA,NA,ChIJVwqOUoo-mkcRhHSY3mYnwhA,"36R8+VM Sigmaringen, Germany",8FWF36R8+VM,street_address,NA,NA,NA,NA
106,results,Tübingen,TÜ,administrative_area_level_2,political,NA,"Hohenzollernstraße 12, 72488 Sigmaringen, Germany",ROOFTOP,48.0934988802915,9.218020380291502,48.0908009197085,9.215322419708498,NA,NA,NA,NA,ChIJVwqOUoo-mkcRhHSY3mYnwhA,"36R8+VM Sigmaringen, Germany",8FWF36R8+VM,street_address,NA,NA,NA,NA
106,results,Baden-Württemberg,BW,administrative_area_level_1,political,NA,"Hohenzollernstraße 12, 72488 Sigmaringen, Germany",ROOFTOP,48.0934988802915,9.218020380291502,48.0908009197085,9.215322419708498,NA,NA,NA,NA,ChIJVwqOUoo-mkcRhHSY3mYnwhA,"36R8+VM Sigmaringen, Germany",8FWF36R8+VM,street_address,NA,NA,NA,NA
106,results,Germany,DE,country,political,NA,"Hohenzollernstraße 12, 72488 Sigmaringen, Germany",ROOFTOP,48.0934988802915,9.218020380291502,48.0908009197085,9.215322419708498,NA,NA,NA,NA,ChIJVwqOUoo-mkcRhHSY3mYnwhA,"36R8+VM Sigmaringen, Germany",8FWF36R8+VM,street_address,NA,NA,NA,NA
106,results,72488,72488,postal_code,NA,NA,"Hohenzollernstraße 12, 72488 Sigmaringen, Germany",ROOFTOP,48.0934988802915,9.218020380291502,48.0908009197085,9.215322419708498,NA,NA,NA,NA,ChIJVwqOUoo-mkcRhHSY3mYnwhA,"36R8+VM Sigmaringen, Germany",8FWF36R8+VM,street_address,NA,NA,NA,NA
107,results,29,29,street_number,NA,NA,"Esplanade 29, 85049 Ingolstadt, Germany",ROOFTOP,48.7693418302915,11.4239227802915,48.7666438697085,11.4212248197085,48.7680704,11.4228185,48.7679153,11.4223291,ChIJs-Ex5U_-nkcRqfOEroFgGRQ,NA,NA,premise,NA,NA,NA,NA
107,results,Esplanade,Esplanade,route,NA,NA,"Esplanade 29, 85049 Ingolstadt, Germany",ROOFTOP,48.7693418302915,11.4239227802915,48.7666438697085,11.4212248197085,48.7680704,11.4228185,48.7679153,11.4223291,ChIJs-Ex5U_-nkcRqfOEroFgGRQ,NA,NA,premise,NA,NA,NA,NA
107,results,Altstadt Nordost,Altstadt Nordost,political,sublocality,sublocality_level_1,"Esplanade 29, 85049 Ingolstadt, Germany",ROOFTOP,48.7693418302915,11.4239227802915,48.7666438697085,11.4212248197085,48.7680704,11.4228185,48.7679153,11.4223291,ChIJs-Ex5U_-nkcRqfOEroFgGRQ,NA,NA,premise,NA,NA,NA,NA
107,results,Ingolstadt,Ingolstadt,locality,political,NA,"Esplanade 29, 85049 Ingolstadt, Germany",ROOFTOP,48.7693418302915,11.4239227802915,48.7666438697085,11.4212248197085,48.7680704,11.4228185,48.7679153,11.4223291,ChIJs-Ex5U_-nkcRqfOEroFgGRQ,NA,NA,premise,NA,NA,NA,NA
107,results,Oberbayern,Oberbayern,administrative_area_level_2,political,NA,"Esplanade 29, 85049 Ingolstadt, Germany",ROOFTOP,48.7693418302915,11.4239227802915,48.7666438697085,11.4212248197085,48.7680704,11.4228185,48.7679153,11.4223291,ChIJs-Ex5U_-nkcRqfOEroFgGRQ,NA,NA,premise,NA,NA,NA,NA
107,results,Bayern,BY,administrative_area_level_1,political,NA,"Esplanade 29, 85049 Ingolstadt, Germany",ROOFTOP,48.7693418302915,11.4239227802915,48.7666438697085,11.4212248197085,48.7680704,11.4228185,48.7679153,11.4223291,ChIJs-Ex5U_-nkcRqfOEroFgGRQ,NA,NA,premise,NA,NA,NA,NA
107,results,Germany,DE,country,political,NA,"Esplanade 29, 85049 Ingolstadt, Germany",ROOFTOP,48.7693418302915,11.4239227802915,48.7666438697085,11.4212248197085,48.7680704,11.4228185,48.7679153,11.4223291,ChIJs-Ex5U_-nkcRqfOEroFgGRQ,NA,NA,premise,NA,NA,NA,NA
107,results,85049,85049,postal_code,NA,NA,"Esplanade 29, 85049 Ingolstadt, Germany",ROOFTOP,48.7693418302915,11.4239227802915,48.7666438697085,11.4212248197085,48.7680704,11.4228185,48.7679153,11.4223291,ChIJs-Ex5U_-nkcRqfOEroFgGRQ,NA,NA,premise,NA,NA,NA,NA
108,results,28A,28A,street_number,NA,NA,"Bayerstraße 28A, 80335 München, Germany",ROOFTOP,48.1405543802915,11.5540680802915,48.13785641970851,11.5513701197085,NA,NA,NA,NA,ChIJszk2qf91nkcRQxmcAqd2HSo,"4HQ3+M3 Munich, Germany",8FWH4HQ3+M3,street_address,NA,NA,NA,NA
108,results,Bayerstraße,Bayerstraße,route,NA,NA,"Bayerstraße 28A, 80335 München, Germany",ROOFTOP,48.1405543802915,11.5540680802915,48.13785641970851,11.5513701197085,NA,NA,NA,NA,ChIJszk2qf91nkcRQxmcAqd2HSo,"4HQ3+M3 Munich, Germany",8FWH4HQ3+M3,street_address,NA,NA,NA,NA
108,results,Ludwigsvorstadt-Isarvorstadt,Ludwigsvorstadt-Isarvorstadt,political,sublocality,sublocality_level_1,"Bayerstraße 28A, 80335 München, Germany",ROOFTOP,48.1405543802915,11.5540680802915,48.13785641970851,11.5513701197085,NA,NA,NA,NA,ChIJszk2qf91nkcRQxmcAqd2HSo,"4HQ3+M3 Munich, Germany",8FWH4HQ3+M3,street_address,NA,NA,NA,NA
